date,honda,chevy,ford,subaru,isPartial
2019-08-12 22:00:00,67,33,90,15,False
2019-08-12 23:00:00,69,35,87,15,False
2019-08-13 00:00:00,68,34,81,16,False
2019-08-13 01:00:00,67,32,83,14,False
2019-08-13 02:00:00,67,29,68,13,False
2019-08-13 03:00:00,64,24,67,12,False
2019-08-13 04:00:00,59,16,50,10,False
2019-08-13 05:00:00,51,10,43,8,False
2019-08-13 06:00:00,46,6,41,7,False
2019-08-13 07:00:00,44,4,41,5,False
2019-08-13 08:00:00,42,4,41,5,False
2019-08-13 09:00:00,41,4,42,5,False
2019-08-13 10:00:00,43,6,46,5,False
2019-08-13 11:00:00,46,8,51,6,False
2019-08-13 12:00:00,49,11,56,7,False
2019-08-13 13:00:00,52,13,61,8,False
2019-08-13 14:00:00,54,15,64,9,False
2019-08-13 15:00:00,56,17,67,9,False
2019-08-13 16:00:00,56,19,71,10,False
2019-08-13 17:00:00,56,20,75,11,False
2019-08-13 18:00:00,56,21,78,11,False
2019-08-13 19:00:00,56,23,81,12,False
2019-08-13 20:00:00,58,25,83,12,False
2019-08-13 21:00:00,62,29,85,13,False
2019-08-13 22:00:00,65,32,85,14,False
2019-08-13 23:00:00,68,34,83,14,False
2019-08-14 00:00:00,68,35,80,15,False
2019-08-14 01:00:00,66,31,81,14,False
2019-08-14 02:00:00,65,27,66,12,False
2019-08-14 03:00:00,62,23,59,11,False
2019-08-14 04:00:00,57,16,56,9,False
2019-08-14 05:00:00,51,10,43,7,False
2019-08-14 06:00:00,48,10,45,7,False
2019-08-14 07:00:00,43,6,41,5,False
2019-08-14 08:00:00,41,4,42,5,False
2019-08-14 09:00:00,42,4,43,5,False
2019-08-14 10:00:00,43,6,46,5,False
2019-08-14 11:00:00,46,8,50,6,False
2019-08-14 12:00:00,49,11,56,7,False
2019-08-14 13:00:00,50,13,59,8,False
2019-08-14 14:00:00,53,15,63,8,False
2019-08-14 15:00:00,54,18,67,9,False
2019-08-14 16:00:00,54,20,70,10,False
2019-08-14 17:00:00,54,20,73,10,False
2019-08-14 18:00:00,54,21,77,10,False
2019-08-14 19:00:00,55,22,79,11,False
2019-08-14 20:00:00,57,24,84,12,False
2019-08-14 21:00:00,59,28,82,14,False
2019-08-14 22:00:00,63,31,82,15,False
2019-08-14 23:00:00,64,33,81,14,False
2019-08-15 00:00:00,64,32,77,14,False
2019-08-15 01:00:00,65,30,79,14,False
2019-08-15 02:00:00,63,27,65,12,False
2019-08-15 03:00:00,60,23,57,11,False
2019-08-15 04:00:00,55,16,56,9,False
2019-08-15 05:00:00,51,11,43,8,False
2019-08-15 06:00:00,45,6,43,6,False
2019-08-15 07:00:00,43,5,41,5,False
2019-08-15 08:00:00,42,4,42,5,False
2019-08-15 09:00:00,42,4,44,5,False
2019-08-15 10:00:00,49,6,48,6,False
2019-08-15 11:00:00,50,9,53,7,False
2019-08-15 12:00:00,52,12,57,7,False
2019-08-15 13:00:00,53,14,62,9,False
2019-08-15 14:00:00,55,16,65,9,False
2019-08-15 15:00:00,56,17,68,9,False
2019-08-15 16:00:00,57,19,72,10,False
2019-08-15 17:00:00,57,20,75,11,False
2019-08-15 18:00:00,57,21,78,11,False
2019-08-15 19:00:00,57,23,83,12,False
2019-08-15 20:00:00,58,25,84,13,False
2019-08-15 21:00:00,61,28,84,13,False
2019-08-15 22:00:00,64,32,83,14,False
2019-08-15 23:00:00,66,34,84,15,False
2019-08-16 00:00:00,65,33,78,15,False
2019-08-16 01:00:00,65,31,88,14,False
2019-08-16 02:00:00,65,27,71,13,False
2019-08-16 03:00:00,63,24,60,12,False
2019-08-16 04:00:00,57,16,49,10,False
2019-08-16 05:00:00,52,10,44,8,False
2019-08-16 06:00:00,48,7,43,6,False
2019-08-16 07:00:00,43,4,42,5,False
2019-08-16 08:00:00,43,4,42,5,False
2019-08-16 09:00:00,42,4,43,5,False
2019-08-16 10:00:00,45,6,48,5,False
2019-08-16 11:00:00,48,9,53,8,False
2019-08-16 12:00:00,53,12,59,8,False
2019-08-16 13:00:00,54,14,63,9,False
2019-08-16 14:00:00,55,16,66,9,False
2019-08-16 15:00:00,58,18,70,11,False
2019-08-16 16:00:00,58,20,77,11,False
2019-08-16 17:00:00,57,22,78,11,False
2019-08-16 18:00:00,58,23,81,11,False
2019-08-16 19:00:00,58,24,82,12,False
2019-08-16 20:00:00,60,26,86,13,False
2019-08-16 21:00:00,62,29,100,13,False
2019-08-16 22:00:00,66,33,87,14,False
2019-08-16 23:00:00,69,35,86,15,False
2019-08-17 00:00:00,68,34,83,15,False
2019-08-17 00:00:00,76,38,93,16,False
2019-08-17 01:00:00,76,36,95,16,False
2019-08-17 02:00:00,76,32,82,15,False
2019-08-17 03:00:00,73,29,71,13,False
2019-08-17 04:00:00,68,20,58,11,False
2019-08-17 05:00:00,62,13,51,9,False
2019-08-17 06:00:00,57,9,58,8,False
2019-08-17 07:00:00,53,6,49,6,False
2019-08-17 08:00:00,51,5,49,6,False
2019-08-17 09:00:00,51,5,52,5,False
2019-08-17 10:00:00,53,6,55,6,False
2019-08-17 11:00:00,56,9,59,7,False
2019-08-17 12:00:00,60,13,65,10,False
2019-08-17 13:00:00,65,17,70,11,False
2019-08-17 14:00:00,68,20,75,11,False
2019-08-17 15:00:00,69,22,78,12,False
2019-08-17 16:00:00,70,25,81,12,False
2019-08-17 17:00:00,69,27,85,13,False
2019-08-17 18:00:00,69,29,88,14,False
2019-08-17 19:00:00,71,31,93,14,False
2019-08-17 20:00:00,71,32,94,15,False
2019-08-17 21:00:00,72,34,95,15,False
2019-08-17 22:00:00,73,36,93,16,False
2019-08-17 23:00:00,73,38,91,16,False
2019-08-18 00:00:00,74,37,88,16,False
2019-08-18 01:00:00,74,35,90,15,False
2019-08-18 02:00:00,76,31,78,15,False
2019-08-18 03:00:00,76,29,69,13,False
2019-08-18 04:00:00,70,21,57,11,False
2019-08-18 05:00:00,64,14,50,9,False
2019-08-18 06:00:00,57,9,46,7,False
2019-08-18 07:00:00,52,6,45,6,False
2019-08-18 08:00:00,50,4,47,5,False
2019-08-18 09:00:00,49,4,49,6,False
2019-08-18 10:00:00,50,5,58,6,False
2019-08-18 11:00:00,52,8,56,7,False
2019-08-18 12:00:00,56,11,61,8,False
2019-08-18 13:00:00,60,14,64,9,False
2019-08-18 14:00:00,63,18,69,10,False
2019-08-18 15:00:00,64,21,73,10,False
2019-08-18 16:00:00,64,22,77,11,False
2019-08-18 17:00:00,63,24,81,12,False
2019-08-18 18:00:00,63,28,84,13,False
2019-08-18 19:00:00,63,27,88,13,False
2019-08-18 20:00:00,65,29,90,14,False
2019-08-18 21:00:00,67,32,90,15,False
2019-08-18 22:00:00,71,36,91,16,False
2019-08-18 23:00:00,73,38,91,16,False
2019-08-19 00:00:00,74,38,93,16,False
2019-08-19 01:00:00,74,35,92,15,False
2019-08-19 02:00:00,74,31,78,14,False
2019-08-19 03:00:00,70,26,67,13,False
2019-08-19 04:00:00,64,17,63,10,False
2019-08-19 05:00:00,58,11,50,8,False
2019-08-19 06:00:00,51,7,46,6,False
2019-08-19 07:00:00,49,5,49,6,False
2019-08-19 08:00:00,49,3,49,5,False
2019-08-19 09:00:00,47,7,49,5,False
2019-08-19 10:00:00,49,8,53,6,False
2019-08-19 11:00:00,53,9,59,7,False
2019-08-19 12:00:00,57,12,65,8,False
2019-08-19 13:00:00,60,15,69,9,False
2019-08-19 14:00:00,62,17,74,10,False
2019-08-19 15:00:00,65,19,79,11,False
2019-08-19 16:00:00,65,21,83,12,False
2019-08-19 17:00:00,66,23,87,12,False
2019-08-19 18:00:00,67,24,92,13,False
2019-08-19 19:00:00,68,26,96,13,False
2019-08-19 20:00:00,71,29,99,14,False
2019-08-19 21:00:00,72,33,98,16,False
2019-08-19 22:00:00,75,37,97,17,False
2019-08-19 23:00:00,77,39,95,17,False
2019-08-20 00:00:00,76,38,90,17,False
2019-08-20 01:00:00,76,36,93,17,False
2019-08-20 02:00:00,75,32,79,16,False
2019-08-20 03:00:00,71,26,76,13,False
2019-08-20 04:00:00,65,17,57,11,False
2019-08-20 05:00:00,58,11,48,8,False
2019-08-20 06:00:00,52,7,47,6,False
2019-08-20 07:00:00,49,5,47,6,False
2019-08-20 08:00:00,47,4,47,5,False
2019-08-20 09:00:00,47,4,48,5,False
2019-08-20 10:00:00,49,6,53,6,False
2019-08-20 11:00:00,51,9,57,7,False
2019-08-20 12:00:00,56,12,63,8,False
2019-08-20 13:00:00,58,15,67,9,False
2019-08-20 14:00:00,60,17,70,10,False
2019-08-20 15:00:00,62,19,76,10,False
2019-08-20 16:00:00,62,21,80,11,False
2019-08-20 17:00:00,62,23,83,12,False
2019-08-20 18:00:00,63,23,88,13,False
2019-08-20 19:00:00,64,25,91,14,False
2019-08-20 20:00:00,66,28,93,14,False
2019-08-20 21:00:00,69,32,95,15,False
2019-08-20 22:00:00,72,37,95,16,False
2019-08-20 23:00:00,76,39,94,17,False
2019-08-21 00:00:00,74,37,89,16,False
2019-08-21 01:00:00,73,34,91,17,False
2019-08-21 02:00:00,71,30,76,14,False
2019-08-21 03:00:00,68,25,65,13,False
2019-08-21 04:00:00,64,17,55,10,False
2019-08-21 05:00:00,56,11,49,8,False
2019-08-21 06:00:00,51,7,47,7,False
2019-08-21 07:00:00,48,5,46,6,False
2019-08-21 08:00:00,46,4,47,5,False
2019-08-21 09:00:00,46,4,48,5,False
2019-08-21 10:00:00,48,6,53,6,False
2019-08-21 11:00:00,51,9,56,7,False
2019-08-21 12:00:00,55,12,63,8,False
2019-08-21 13:00:00,57,15,67,9,False
2019-08-21 14:00:00,60,17,71,10,False
2019-08-21 15:00:00,62,19,75,10,False
2019-08-21 16:00:00,62,21,79,11,False
2019-08-21 17:00:00,62,22,83,11,False
2019-08-21 18:00:00,62,24,88,12,False
2019-08-21 19:00:00,64,25,92,13,False
2019-08-21 20:00:00,66,28,94,14,False
2019-08-21 21:00:00,69,32,94,15,False
2019-08-21 22:00:00,71,36,94,16,False
2019-08-21 23:00:00,74,38,93,16,False
2019-08-22 00:00:00,73,37,88,16,False
2019-08-22 01:00:00,72,34,90,16,False
2019-08-22 02:00:00,71,31,76,15,False
2019-08-22 03:00:00,69,26,67,13,False
2019-08-22 04:00:00,63,17,55,10,False
2019-08-22 05:00:00,57,11,49,9,False
2019-08-22 06:00:00,52,7,47,8,False
2019-08-22 07:00:00,48,5,46,7,False
2019-08-22 08:00:00,46,4,47,5,False
2019-08-22 09:00:00,46,4,48,5,False
2019-08-22 10:00:00,48,6,52,6,False
2019-08-22 11:00:00,51,9,57,7,False
2019-08-22 12:00:00,57,12,63,8,False
2019-08-22 13:00:00,59,15,67,9,False
2019-08-22 14:00:00,60,17,70,10,False
2019-08-22 15:00:00,63,19,75,10,False
2019-08-22 16:00:00,63,22,80,11,False
2019-08-22 17:00:00,62,22,85,12,False
2019-08-22 18:00:00,62,23,87,12,False
2019-08-22 19:00:00,64,25,90,13,False
2019-08-22 20:00:00,66,28,93,14,False
2019-08-22 21:00:00,68,32,95,17,False
2019-08-22 22:00:00,71,36,94,17,False
2019-08-22 23:00:00,74,38,92,16,False
2019-08-23 00:00:00,73,38,87,16,False
2019-08-23 01:00:00,71,34,89,15,False
2019-08-23 02:00:00,72,31,78,15,False
2019-08-23 03:00:00,70,26,66,14,False
2019-08-23 04:00:00,65,18,56,12,False
2019-08-23 05:00:00,58,11,48,8,False
2019-08-23 06:00:00,53,7,46,7,False
2019-08-23 07:00:00,50,5,47,6,False
2019-08-23 08:00:00,48,5,47,5,False
2019-08-23 09:00:00,47,4,48,5,False
2019-08-23 10:00:00,49,6,52,6,False
2019-08-23 11:00:00,53,10,58,7,False
2019-08-23 12:00:00,58,13,65,9,False
2019-08-23 13:00:00,60,16,69,10,False
2019-08-23 14:00:00,62,18,72,11,False
2019-08-23 15:00:00,63,20,76,11,False
2019-08-23 16:00:00,63,22,80,12,False
2019-08-23 17:00:00,63,24,85,13,False
2019-08-23 18:00:00,65,25,90,14,False
2019-08-23 19:00:00,66,27,94,16,False
2019-08-23 20:00:00,68,30,100,15,False
2019-08-23 21:00:00,70,33,98,15,False
2019-08-23 22:00:00,74,37,97,16,False
2019-08-23 23:00:00,75,39,97,17,False
2019-08-24 00:00:00,77,38,92,16,False
2019-08-24 00:00:00,79,39,94,17,False
2019-08-24 01:00:00,78,36,95,16,False
2019-08-24 02:00:00,77,33,82,15,False
2019-08-24 03:00:00,76,29,72,13,False
2019-08-24 04:00:00,70,20,59,11,False
2019-08-24 05:00:00,65,13,52,9,False
2019-08-24 06:00:00,64,9,55,9,False
2019-08-24 07:00:00,56,6,52,7,False
2019-08-24 08:00:00,54,6,54,6,False
2019-08-24 09:00:00,54,6,56,6,False
2019-08-24 10:00:00,55,7,57,7,False
2019-08-24 11:00:00,58,9,61,8,False
2019-08-24 12:00:00,63,14,67,9,False
2019-08-24 13:00:00,68,17,71,10,False
2019-08-24 14:00:00,70,20,75,11,False
2019-08-24 15:00:00,72,23,78,12,False
2019-08-24 16:00:00,73,25,79,12,False
2019-08-24 17:00:00,71,27,84,13,False
2019-08-24 18:00:00,70,29,87,14,False
2019-08-24 19:00:00,70,30,91,14,False
2019-08-24 20:00:00,72,32,95,15,False
2019-08-24 21:00:00,73,35,96,16,False
2019-08-24 22:00:00,75,37,96,17,False
2019-08-24 23:00:00,76,39,95,17,False
2019-08-25 00:00:00,76,38,90,17,False
2019-08-25 01:00:00,74,36,83,16,False
2019-08-25 02:00:00,74,32,85,14,False
2019-08-25 03:00:00,74,29,70,13,False
2019-08-25 04:00:00,69,21,59,12,False
2019-08-25 05:00:00,63,15,51,9,False
2019-08-25 06:00:00,59,9,47,7,False
2019-08-25 07:00:00,53,6,46,6,False
2019-08-25 08:00:00,51,5,49,6,False
2019-08-25 09:00:00,52,5,52,6,False
2019-08-25 10:00:00,53,5,51,6,False
2019-08-25 11:00:00,54,10,54,7,False
2019-08-25 12:00:00,59,11,59,7,False
2019-08-25 13:00:00,61,15,63,9,False
2019-08-25 14:00:00,63,17,66,9,False
2019-08-25 15:00:00,64,20,73,10,False
2019-08-25 16:00:00,65,22,76,11,False
2019-08-25 17:00:00,64,25,82,12,False
2019-08-25 18:00:00,65,27,86,12,False
2019-08-25 19:00:00,63,27,87,13,False
2019-08-25 20:00:00,65,29,89,14,False
2019-08-25 21:00:00,68,33,89,14,False
2019-08-25 22:00:00,69,37,90,16,False
2019-08-25 23:00:00,72,38,90,16,False
2019-08-26 00:00:00,73,39,89,16,False
2019-08-26 01:00:00,74,35,84,16,False
2019-08-26 02:00:00,75,31,86,15,False
2019-08-26 03:00:00,70,27,66,13,False
2019-08-26 04:00:00,65,17,55,10,False
2019-08-26 05:00:00,60,11,49,8,False
2019-08-26 06:00:00,53,6,47,7,False
2019-08-26 07:00:00,51,5,48,6,False
2019-08-26 08:00:00,47,4,48,5,False
2019-08-26 09:00:00,48,4,49,5,False
2019-08-26 10:00:00,51,6,54,6,False
2019-08-26 11:00:00,54,9,57,7,False
2019-08-26 12:00:00,58,13,65,8,False
2019-08-26 13:00:00,60,16,70,9,False
2019-08-26 14:00:00,63,18,75,10,False
2019-08-26 15:00:00,65,20,79,11,False
2019-08-26 16:00:00,66,22,83,12,False
2019-08-26 17:00:00,65,24,87,12,False
2019-08-26 18:00:00,66,25,92,13,False
2019-08-26 19:00:00,67,27,95,14,False
2019-08-26 20:00:00,69,29,96,14,False
2019-08-26 21:00:00,73,34,100,16,False
2019-08-26 22:00:00,75,38,98,17,False
2019-08-26 23:00:00,78,41,97,17,False
2019-08-27 00:00:00,76,39,90,17,False
2019-08-27 01:00:00,76,36,92,16,False
2019-08-27 02:00:00,75,32,78,15,False
2019-08-27 03:00:00,71,26,68,13,False
2019-08-27 04:00:00,66,18,57,11,False
2019-08-27 05:00:00,58,11,49,8,False
2019-08-27 06:00:00,52,7,48,6,False
2019-08-27 07:00:00,50,5,47,6,False
2019-08-27 08:00:00,47,4,48,5,False
2019-08-27 09:00:00,47,4,50,5,False
2019-08-27 10:00:00,50,6,55,6,False
2019-08-27 11:00:00,52,9,66,7,False
2019-08-27 12:00:00,56,12,66,8,False
2019-08-27 13:00:00,58,15,70,9,False
2019-08-27 14:00:00,61,17,74,10,False
2019-08-27 15:00:00,63,19,79,10,False
2019-08-27 16:00:00,64,22,82,11,False
2019-08-27 17:00:00,63,23,86,12,False
2019-08-27 18:00:00,63,24,90,12,False
2019-08-27 19:00:00,65,26,93,13,False
2019-08-27 20:00:00,67,28,96,14,False
2019-08-27 21:00:00,70,33,97,15,False
2019-08-27 22:00:00,75,37,98,16,False
2019-08-27 23:00:00,78,41,98,17,False
2019-08-28 00:00:00,76,40,91,16,False
2019-08-28 01:00:00,73,35,93,16,False
2019-08-28 02:00:00,72,31,76,14,False
2019-08-28 03:00:00,72,27,69,13,False
2019-08-28 04:00:00,64,17,56,10,False
2019-08-28 05:00:00,57,11,49,8,False
2019-08-28 06:00:00,52,7,47,6,False
2019-08-28 07:00:00,48,4,46,6,False
2019-08-28 08:00:00,46,4,48,6,False
2019-08-28 09:00:00,47,4,50,7,False
2019-08-28 10:00:00,49,6,54,8,False
2019-08-28 11:00:00,51,9,57,7,False
2019-08-28 12:00:00,56,13,64,8,False
2019-08-28 13:00:00,58,15,68,9,False
2019-08-28 14:00:00,60,17,72,10,False
2019-08-28 15:00:00,62,19,76,10,False
2019-08-28 16:00:00,63,22,80,12,False
2019-08-28 17:00:00,63,23,85,12,False
2019-08-28 18:00:00,63,24,88,12,False
2019-08-28 19:00:00,64,25,91,13,False
2019-08-28 20:00:00,65,28,93,14,False
2019-08-28 21:00:00,69,32,94,15,False
2019-08-28 22:00:00,73,36,93,16,False
2019-08-28 23:00:00,76,40,93,17,False
2019-08-29 00:00:00,74,37,87,16,False
2019-08-29 01:00:00,73,35,89,15,False
2019-08-29 02:00:00,71,31,73,14,False
2019-08-29 03:00:00,71,26,68,13,False
2019-08-29 04:00:00,64,17,55,11,False
2019-08-29 05:00:00,57,10,48,8,False
2019-08-29 06:00:00,52,7,47,6,False
2019-08-29 07:00:00,48,4,46,6,False
2019-08-29 08:00:00,47,4,47,5,False
2019-08-29 09:00:00,47,4,49,5,False
2019-08-29 10:00:00,49,6,53,6,False
2019-08-29 11:00:00,55,9,57,7,False
2019-08-29 12:00:00,57,13,63,8,False
2019-08-29 13:00:00,58,15,67,9,False
2019-08-29 14:00:00,61,17,71,9,False
2019-08-29 15:00:00,63,19,75,10,False
2019-08-29 16:00:00,62,21,78,11,False
2019-08-29 17:00:00,61,22,81,11,False
2019-08-29 18:00:00,61,23,86,12,False
2019-08-29 19:00:00,63,25,91,13,False
2019-08-29 20:00:00,66,27,93,14,False
2019-08-29 21:00:00,69,31,93,15,False
2019-08-29 22:00:00,71,35,92,15,False
2019-08-29 23:00:00,74,37,89,16,False
2019-08-30 00:00:00,72,36,85,16,False
2019-08-30 01:00:00,72,33,88,16,False
2019-08-30 02:00:00,73,31,75,15,False
2019-08-30 03:00:00,69,24,65,12,False
2019-08-30 04:00:00,65,18,59,11,False
2019-08-30 05:00:00,57,12,49,8,False
2019-08-30 06:00:00,52,8,47,6,False
2019-08-30 07:00:00,49,5,47,6,False
2019-08-30 08:00:00,48,5,47,5,False
2019-08-30 09:00:00,47,5,48,5,False
2019-08-30 10:00:00,49,6,52,6,False
2019-08-30 11:00:00,52,9,56,7,False
2019-08-30 12:00:00,57,13,64,8,False
2019-08-30 13:00:00,60,15,69,9,False
2019-08-30 14:00:00,63,18,72,10,False
2019-08-30 15:00:00,64,20,76,11,False
2019-08-30 16:00:00,65,22,80,12,False
2019-08-30 17:00:00,65,23,83,12,False
2019-08-30 18:00:00,65,25,88,13,False
2019-08-30 19:00:00,67,26,91,14,False
2019-08-30 20:00:00,69,29,94,15,False
2019-08-30 21:00:00,72,33,95,16,False
2019-08-30 22:00:00,75,36,95,16,False
2019-08-30 23:00:00,78,38,93,17,False
2019-08-31 00:00:00,76,37,87,17,False
