date,coupe,pickup,isPartial
2018-01-31 11:00:00,39,12,False
2018-01-31 12:00:00,39,14,False
2018-01-31 13:00:00,38,16,False
2018-01-31 14:00:00,37,18,False
2018-01-31 15:00:00,38,20,False
2018-01-31 16:00:00,40,20,False
2018-01-31 17:00:00,44,21,False
2018-01-31 18:00:00,48,22,False
2018-01-31 19:00:00,59,22,False
2018-01-31 20:00:00,83,23,False
2018-01-31 21:00:00,87,25,False
2018-01-31 22:00:00,63,26,False
2018-01-31 23:00:00,41,27,False
2018-02-01 00:00:00,33,29,False
2018-02-01 01:00:00,30,28,False
2018-02-01 02:00:00,28,29,False
2018-02-01 03:00:00,28,28,False
2018-02-01 04:00:00,29,24,False
2018-02-01 05:00:00,38,21,False
2018-02-01 06:00:00,42,17,False
2018-02-01 07:00:00,38,14,False
2018-02-01 08:00:00,38,12,False
2018-02-01 09:00:00,37,12,False
2018-02-01 10:00:00,38,12,False
2018-02-01 11:00:00,38,12,False
2018-02-01 12:00:00,39,14,False
2018-02-01 13:00:00,36,16,False
2018-02-01 14:00:00,36,19,False
2018-02-01 15:00:00,37,20,False
2018-02-01 16:00:00,40,20,False
2018-02-01 17:00:00,44,21,False
2018-02-01 18:00:00,48,22,False
2018-02-01 19:00:00,55,23,False
2018-02-01 20:00:00,62,24,False
2018-02-01 21:00:00,65,24,False
2018-02-01 22:00:00,56,25,False
2018-02-01 23:00:00,39,27,False
2018-02-02 00:00:00,31,28,False
2018-02-02 01:00:00,29,29,False
2018-02-02 02:00:00,26,29,False
2018-02-02 03:00:00,26,27,False
2018-02-02 04:00:00,25,26,False
2018-02-02 05:00:00,28,21,False
2018-02-02 06:00:00,34,18,False
2018-02-02 07:00:00,36,14,False
2018-02-02 08:00:00,39,13,False
2018-02-02 09:00:00,40,12,False
2018-02-02 10:00:00,40,12,False
2018-02-02 11:00:00,42,12,False
2018-02-02 12:00:00,53,14,False
2018-02-02 13:00:00,52,17,False
2018-02-02 14:00:00,51,18,False
2018-02-02 15:00:00,53,20,False
2018-02-02 16:00:00,58,20,False
2018-02-02 17:00:00,62,21,False
2018-02-02 18:00:00,61,22,False
2018-02-02 19:00:00,59,23,False
2018-02-02 20:00:00,58,24,False
2018-02-02 21:00:00,58,25,False
2018-02-02 22:00:00,51,26,False
2018-02-02 23:00:00,42,27,False
2018-02-03 00:00:00,34,27,False
2018-02-03 01:00:00,30,27,False
2018-02-03 02:00:00,27,28,False
2018-02-03 03:00:00,26,28,False
2018-02-03 04:00:00,25,26,False
2018-02-03 05:00:00,24,23,False
2018-02-03 06:00:00,29,20,False
2018-02-03 07:00:00,42,17,False
2018-02-03 08:00:00,46,14,False
2018-02-03 09:00:00,49,13,False
2018-02-03 10:00:00,50,13,False
2018-02-03 11:00:00,51,14,False
2018-02-03 12:00:00,61,15,False
2018-02-03 13:00:00,62,17,False
2018-02-03 14:00:00,62,20,False
2018-02-03 15:00:00,64,21,False
2018-02-03 16:00:00,78,22,False
2018-02-03 17:00:00,74,23,False
2018-02-03 18:00:00,66,24,False
2018-02-03 19:00:00,66,24,False
2018-02-03 20:00:00,63,24,False
2018-02-03 21:00:00,63,25,False
2018-02-03 22:00:00,56,26,False
2018-02-03 23:00:00,47,27,False
2018-02-04 00:00:00,39,27,False
2018-02-04 01:00:00,33,30,False
2018-02-04 02:00:00,30,31,False
2018-02-04 03:00:00,28,30,False
2018-02-04 04:00:00,25,28,False
2018-02-04 05:00:00,25,24,False
2018-02-04 06:00:00,26,20,False
2018-02-04 07:00:00,34,17,False
2018-02-04 08:00:00,41,15,False
2018-02-04 09:00:00,47,13,False
2018-02-04 10:00:00,52,13,False
2018-02-04 11:00:00,56,12,False
2018-02-04 12:00:00,67,14,False
2018-02-04 13:00:00,73,16,False
2018-02-04 14:00:00,78,19,False
2018-02-04 15:00:00,87,20,False
2018-02-04 16:00:00,100,21,False
2018-02-04 17:00:00,76,21,False
2018-02-04 18:00:00,67,22,False
2018-02-04 19:00:00,73,23,False
2018-02-04 20:00:00,67,23,False
2018-02-04 21:00:00,63,25,False
2018-02-04 22:00:00,52,25,False
2018-02-04 23:00:00,39,23,False
2018-02-05 00:00:00,31,26,False
2018-02-05 00:00:00,19,16,False
2018-02-05 01:00:00,17,16,False
2018-02-05 02:00:00,16,17,False
2018-02-05 03:00:00,13,16,False
2018-02-05 04:00:00,14,16,False
2018-02-05 05:00:00,15,13,False
2018-02-05 06:00:00,18,11,False
2018-02-05 07:00:00,19,9,False
2018-02-05 08:00:00,21,7,False
2018-02-05 09:00:00,22,7,False
2018-02-05 10:00:00,22,7,False
2018-02-05 11:00:00,22,8,False
2018-02-05 12:00:00,22,9,False
2018-02-05 13:00:00,21,10,False
2018-02-05 14:00:00,21,11,False
2018-02-05 15:00:00,23,13,False
2018-02-05 16:00:00,24,13,False
2018-02-05 17:00:00,25,14,False
2018-02-05 18:00:00,26,14,False
2018-02-05 19:00:00,29,15,False
2018-02-05 20:00:00,30,15,False
2018-02-05 21:00:00,29,16,False
2018-02-05 22:00:00,26,16,False
2018-02-05 23:00:00,22,18,False
2018-02-06 00:00:00,19,19,False
2018-02-06 01:00:00,17,19,False
2018-02-06 02:00:00,15,19,False
2018-02-06 03:00:00,14,19,False
2018-02-06 04:00:00,15,17,False
2018-02-06 05:00:00,16,14,False
2018-02-06 06:00:00,17,11,False
2018-02-06 07:00:00,20,9,False
2018-02-06 08:00:00,22,8,False
2018-02-06 09:00:00,23,7,False
2018-02-06 10:00:00,23,7,False
2018-02-06 11:00:00,27,8,False
2018-02-06 12:00:00,24,9,False
2018-02-06 13:00:00,23,11,False
2018-02-06 14:00:00,24,12,False
2018-02-06 15:00:00,25,13,False
2018-02-06 16:00:00,30,13,False
2018-02-06 17:00:00,42,13,False
2018-02-06 18:00:00,54,14,False
2018-02-06 19:00:00,70,15,False
2018-02-06 20:00:00,68,15,False
2018-02-06 21:00:00,62,16,False
2018-02-06 22:00:00,46,17,False
2018-02-06 23:00:00,29,18,False
2018-02-07 00:00:00,22,18,False
2018-02-07 01:00:00,20,18,False
2018-02-07 02:00:00,19,18,False
2018-02-07 03:00:00,19,18,False
2018-02-07 04:00:00,21,16,False
2018-02-07 05:00:00,29,14,False
2018-02-07 06:00:00,33,11,False
2018-02-07 07:00:00,30,9,False
2018-02-07 08:00:00,29,8,False
2018-02-07 09:00:00,28,7,False
2018-02-07 10:00:00,26,7,False
2018-02-07 11:00:00,28,8,False
2018-02-07 12:00:00,27,9,False
2018-02-07 13:00:00,26,10,False
2018-02-07 14:00:00,26,11,False
2018-02-07 15:00:00,28,12,False
2018-02-07 16:00:00,31,13,False
2018-02-07 17:00:00,42,13,False
2018-02-07 18:00:00,56,14,False
2018-02-07 19:00:00,83,14,False
2018-02-07 20:00:00,89,15,False
2018-02-07 21:00:00,85,16,False
2018-02-07 22:00:00,65,17,False
2018-02-07 23:00:00,33,18,False
2018-02-08 00:00:00,23,18,False
2018-02-08 01:00:00,20,19,False
2018-02-08 02:00:00,19,18,False
2018-02-08 03:00:00,20,18,False
2018-02-08 04:00:00,24,16,False
2018-02-08 05:00:00,34,13,False
2018-02-08 06:00:00,39,11,False
2018-02-08 07:00:00,34,9,False
2018-02-08 08:00:00,32,8,False
2018-02-08 09:00:00,30,8,False
2018-02-08 10:00:00,30,8,False
2018-02-08 11:00:00,30,8,False
2018-02-08 12:00:00,28,9,False
2018-02-08 13:00:00,26,11,False
2018-02-08 14:00:00,26,12,False
2018-02-08 15:00:00,27,13,False
2018-02-08 16:00:00,31,13,False
2018-02-08 17:00:00,36,13,False
2018-02-08 18:00:00,47,14,False
2018-02-08 19:00:00,100,14,False
2018-02-08 20:00:00,79,15,False
2018-02-08 21:00:00,77,16,False
2018-02-08 22:00:00,59,16,False
2018-02-08 23:00:00,32,17,False
2018-02-09 00:00:00,24,18,False
2018-02-09 01:00:00,20,18,False
2018-02-09 02:00:00,19,19,False
2018-02-09 03:00:00,20,18,False
2018-02-09 04:00:00,22,16,False
2018-02-09 05:00:00,29,14,False
2018-02-09 06:00:00,35,11,False
2018-02-09 07:00:00,33,9,False
2018-02-09 08:00:00,31,8,False
2018-02-09 09:00:00,29,8,False
2018-02-09 10:00:00,28,8,False
2018-02-09 11:00:00,28,8,False
2018-02-09 12:00:00,27,9,False
2018-02-09 13:00:00,26,11,False
2018-02-09 14:00:00,24,12,False
2018-02-09 15:00:00,25,13,False
2018-02-09 16:00:00,26,13,False
2018-02-09 17:00:00,28,13,False
2018-02-09 18:00:00,29,14,False
2018-02-09 19:00:00,33,15,False
2018-02-09 20:00:00,35,15,False
2018-02-09 21:00:00,33,16,False
2018-02-09 22:00:00,29,17,False
2018-02-09 23:00:00,25,17,False
2018-02-10 00:00:00,21,18,False
2018-02-10 01:00:00,18,18,False
2018-02-10 02:00:00,16,18,False
2018-02-10 03:00:00,15,18,False
2018-02-10 04:00:00,15,17,False
2018-02-10 05:00:00,15,14,False
2018-02-10 06:00:00,17,12,False
2018-02-10 07:00:00,21,10,False
2018-02-10 08:00:00,25,9,False
2018-02-10 09:00:00,26,8,False
2018-02-10 10:00:00,28,8,False
2018-02-10 11:00:00,27,8,False
2018-02-10 12:00:00,28,9,False
2018-02-10 13:00:00,27,11,False
2018-02-10 14:00:00,26,12,False
2018-02-10 15:00:00,26,13,False
2018-02-10 16:00:00,28,13,False
2018-02-10 17:00:00,28,15,False
2018-02-10 18:00:00,31,15,False
2018-02-10 19:00:00,32,15,False
2018-02-10 20:00:00,33,16,False
2018-02-10 21:00:00,33,16,False
2018-02-10 22:00:00,31,17,False
2018-02-10 23:00:00,26,18,False
2018-02-11 00:00:00,22,17,False
2018-02-11 01:00:00,18,18,False
2018-02-11 02:00:00,17,19,False
2018-02-11 03:00:00,16,18,False
2018-02-11 04:00:00,15,17,False
2018-02-11 05:00:00,14,15,False
2018-02-11 06:00:00,15,13,False
2018-02-11 07:00:00,17,10,False
2018-02-11 08:00:00,20,9,False
2018-02-11 09:00:00,24,8,False
2018-02-11 10:00:00,26,8,False
2018-02-11 11:00:00,26,8,False
2018-02-11 12:00:00,27,9,False
2018-02-11 13:00:00,27,11,False
2018-02-11 14:00:00,27,12,False
2018-02-11 15:00:00,30,13,False
2018-02-11 16:00:00,31,13,False
2018-02-11 17:00:00,30,14,False
2018-02-11 18:00:00,32,15,False
2018-02-11 19:00:00,34,16,False
2018-02-11 20:00:00,33,16,False
2018-02-11 21:00:00,31,17,False
2018-02-11 22:00:00,29,19,False
2018-02-11 23:00:00,23,20,False
2018-02-12 00:00:00,19,21,False
2018-02-12 00:00:00,57,62,False
2018-02-12 01:00:00,48,61,False
2018-02-12 02:00:00,46,59,False
2018-02-12 03:00:00,44,58,False
2018-02-12 04:00:00,40,53,False
2018-02-12 05:00:00,41,42,False
2018-02-12 06:00:00,45,33,False
2018-02-12 07:00:00,50,28,False
2018-02-12 08:00:00,56,23,False
2018-02-12 09:00:00,59,22,False
2018-02-12 10:00:00,64,23,False
2018-02-12 11:00:00,64,24,False
2018-02-12 12:00:00,65,28,False
2018-02-12 13:00:00,63,33,False
2018-02-12 14:00:00,62,37,False
2018-02-12 15:00:00,63,40,False
2018-02-12 16:00:00,64,42,False
2018-02-12 17:00:00,69,43,False
2018-02-12 18:00:00,71,44,False
2018-02-12 19:00:00,79,46,False
2018-02-12 20:00:00,86,48,False
2018-02-12 21:00:00,83,53,False
2018-02-12 22:00:00,73,55,False
2018-02-12 23:00:00,63,57,False
2018-02-13 00:00:00,56,59,False
2018-02-13 01:00:00,49,61,False
2018-02-13 02:00:00,47,62,False
2018-02-13 03:00:00,45,58,False
2018-02-13 04:00:00,42,52,False
2018-02-13 05:00:00,41,46,False
2018-02-13 06:00:00,46,36,False
2018-02-13 07:00:00,55,28,False
2018-02-13 08:00:00,59,25,False
2018-02-13 09:00:00,62,24,False
2018-02-13 10:00:00,62,23,False
2018-02-13 11:00:00,63,25,False
2018-02-13 12:00:00,65,28,False
2018-02-13 13:00:00,63,33,False
2018-02-13 14:00:00,61,38,False
2018-02-13 15:00:00,64,39,False
2018-02-13 16:00:00,66,40,False
2018-02-13 17:00:00,70,42,False
2018-02-13 18:00:00,77,43,False
2018-02-13 19:00:00,87,45,False
2018-02-13 20:00:00,100,47,False
2018-02-13 21:00:00,93,48,False
2018-02-13 22:00:00,78,54,False
2018-02-13 23:00:00,65,56,False
2018-02-14 00:00:00,56,60,False
2018-02-14 01:00:00,49,60,False
2018-02-14 02:00:00,46,61,False
2018-02-14 03:00:00,42,57,False
2018-02-14 04:00:00,41,54,False
2018-02-14 05:00:00,43,44,False
2018-02-14 06:00:00,47,35,False
2018-02-14 07:00:00,55,29,False
2018-02-14 08:00:00,61,25,False
2018-02-14 09:00:00,62,24,False
2018-02-14 10:00:00,62,23,False
2018-02-14 11:00:00,61,24,False
2018-02-14 12:00:00,64,28,False
2018-02-14 13:00:00,62,34,False
2018-02-14 14:00:00,62,38,False
2018-02-14 15:00:00,63,41,False
2018-02-14 16:00:00,63,43,False
2018-02-14 17:00:00,65,45,False
2018-02-14 18:00:00,72,46,False
2018-02-14 19:00:00,79,45,False
2018-02-14 20:00:00,91,45,False
2018-02-14 21:00:00,94,47,False
2018-02-14 22:00:00,75,52,False
2018-02-14 23:00:00,63,54,False
2018-02-15 00:00:00,51,57,False
2018-02-15 01:00:00,48,58,False
2018-02-15 02:00:00,45,58,False
2018-02-15 03:00:00,44,56,False
2018-02-15 04:00:00,40,51,False
2018-02-15 05:00:00,42,43,False
2018-02-15 06:00:00,47,34,False
2018-02-15 07:00:00,54,27,False
2018-02-15 08:00:00,61,24,False
2018-02-15 09:00:00,64,22,False
2018-02-15 10:00:00,64,22,False
2018-02-15 11:00:00,63,23,False
2018-02-15 12:00:00,65,26,False
2018-02-15 13:00:00,62,31,False
2018-02-15 14:00:00,63,34,False
2018-02-15 15:00:00,64,37,False
2018-02-15 16:00:00,66,38,False
2018-02-15 17:00:00,69,40,False
2018-02-15 18:00:00,76,41,False
2018-02-15 19:00:00,86,41,False
2018-02-15 20:00:00,96,44,False
2018-02-15 21:00:00,90,46,False
2018-02-15 22:00:00,78,49,False
2018-02-15 23:00:00,64,52,False
2018-02-16 00:00:00,54,55,False
2018-02-16 01:00:00,51,57,False
2018-02-16 02:00:00,48,58,False
2018-02-16 03:00:00,46,54,False
2018-02-16 04:00:00,43,50,False
2018-02-16 05:00:00,44,42,False
2018-02-16 06:00:00,52,34,False
2018-02-16 07:00:00,57,27,False
2018-02-16 08:00:00,62,23,False
2018-02-16 09:00:00,65,22,False
2018-02-16 10:00:00,66,22,False
2018-02-16 11:00:00,66,23,False
2018-02-16 12:00:00,65,27,False
2018-02-16 13:00:00,66,32,False
2018-02-16 14:00:00,64,35,False
2018-02-16 15:00:00,66,39,False
2018-02-16 16:00:00,67,40,False
2018-02-16 17:00:00,70,41,False
2018-02-16 18:00:00,76,44,False
2018-02-16 19:00:00,82,44,False
2018-02-16 20:00:00,89,46,False
2018-02-16 21:00:00,90,47,False
2018-02-16 22:00:00,83,50,False
2018-02-16 23:00:00,70,51,False
2018-02-17 00:00:00,61,53,False
2018-02-17 01:00:00,52,54,False
2018-02-17 02:00:00,50,54,False
2018-02-17 03:00:00,48,55,False
2018-02-17 04:00:00,45,50,False
2018-02-17 05:00:00,43,43,False
2018-02-17 06:00:00,47,36,False
2018-02-17 07:00:00,60,30,False
2018-02-17 08:00:00,74,27,False
2018-02-17 09:00:00,78,25,False
2018-02-17 10:00:00,78,24,False
2018-02-17 11:00:00,79,25,False
2018-02-17 12:00:00,81,28,False
2018-02-17 13:00:00,79,33,False
2018-02-17 14:00:00,76,37,False
2018-02-17 15:00:00,75,39,False
2018-02-17 16:00:00,79,41,False
2018-02-17 17:00:00,79,43,False
2018-02-17 18:00:00,83,46,False
2018-02-17 19:00:00,92,45,False
2018-02-17 20:00:00,97,47,False
2018-02-17 21:00:00,99,49,False
2018-02-17 22:00:00,91,52,False
2018-02-17 23:00:00,78,53,False
2018-02-18 00:00:00,67,54,False
2018-02-18 01:00:00,58,56,False
2018-02-18 02:00:00,53,58,False
2018-02-18 03:00:00,50,55,False
2018-02-18 04:00:00,46,54,False
2018-02-18 05:00:00,42,47,False
2018-02-18 06:00:00,44,38,False
2018-02-18 07:00:00,49,32,False
2018-02-18 08:00:00,61,27,False
2018-02-18 09:00:00,67,26,False
2018-02-18 10:00:00,75,25,False
2018-02-18 11:00:00,74,25,False
2018-02-18 12:00:00,75,28,False
2018-02-18 13:00:00,73,32,False
2018-02-18 14:00:00,73,39,False
2018-02-18 15:00:00,75,42,False
2018-02-18 16:00:00,78,44,False
2018-02-18 17:00:00,83,46,False
2018-02-18 18:00:00,89,47,False
2018-02-18 19:00:00,96,49,False
2018-02-18 20:00:00,96,53,False
2018-02-18 21:00:00,96,61,False
2018-02-18 22:00:00,85,72,False
2018-02-18 23:00:00,69,85,False
2018-02-19 00:00:00,58,89,False
2018-02-19 00:00:00,50,77,False
2018-02-19 01:00:00,44,75,False
2018-02-19 02:00:00,41,72,False
2018-02-19 03:00:00,38,65,False
2018-02-19 04:00:00,35,57,False
2018-02-19 05:00:00,35,46,False
2018-02-19 06:00:00,37,34,False
2018-02-19 07:00:00,42,26,False
2018-02-19 08:00:00,49,23,False
2018-02-19 09:00:00,52,21,False
2018-02-19 10:00:00,54,23,False
2018-02-19 11:00:00,53,28,False
2018-02-19 12:00:00,55,38,False
2018-02-19 13:00:00,53,42,False
2018-02-19 14:00:00,52,42,False
2018-02-19 15:00:00,55,43,False
2018-02-19 16:00:00,57,42,False
2018-02-19 17:00:00,61,43,False
2018-02-19 18:00:00,64,43,False
2018-02-19 19:00:00,70,42,False
2018-02-19 20:00:00,75,46,False
2018-02-19 21:00:00,72,50,False
2018-02-19 22:00:00,66,53,False
2018-02-19 23:00:00,56,59,False
2018-02-20 00:00:00,48,63,False
2018-02-20 01:00:00,42,60,False
2018-02-20 02:00:00,41,60,False
2018-02-20 03:00:00,39,55,False
2018-02-20 04:00:00,36,48,False
2018-02-20 05:00:00,36,39,False
2018-02-20 06:00:00,40,29,False
2018-02-20 07:00:00,46,24,False
2018-02-20 08:00:00,51,22,False
2018-02-20 09:00:00,56,20,False
2018-02-20 10:00:00,56,21,False
2018-02-20 11:00:00,55,25,False
2018-02-20 12:00:00,58,30,False
2018-02-20 13:00:00,55,32,False
2018-02-20 14:00:00,55,33,False
2018-02-20 15:00:00,56,37,False
2018-02-20 16:00:00,60,36,False
2018-02-20 17:00:00,62,38,False
2018-02-20 18:00:00,65,37,False
2018-02-20 19:00:00,70,39,False
2018-02-20 20:00:00,78,40,False
2018-02-20 21:00:00,74,43,False
2018-02-20 22:00:00,66,48,False
2018-02-20 23:00:00,57,52,False
2018-02-21 00:00:00,46,55,False
2018-02-21 01:00:00,42,54,False
2018-02-21 02:00:00,39,54,False
2018-02-21 03:00:00,38,51,False
2018-02-21 04:00:00,37,46,False
2018-02-21 05:00:00,36,38,False
2018-02-21 06:00:00,42,29,False
2018-02-21 07:00:00,46,23,False
2018-02-21 08:00:00,52,21,False
2018-02-21 09:00:00,55,20,False
2018-02-21 10:00:00,57,20,False
2018-02-21 11:00:00,56,23,False
2018-02-21 12:00:00,57,27,False
2018-02-21 13:00:00,55,30,False
2018-02-21 14:00:00,55,33,False
2018-02-21 15:00:00,57,34,False
2018-02-21 16:00:00,63,34,False
2018-02-21 17:00:00,62,36,False
2018-02-21 18:00:00,67,36,False
2018-02-21 19:00:00,72,38,False
2018-02-21 20:00:00,78,40,False
2018-02-21 21:00:00,75,42,False
2018-02-21 22:00:00,65,46,False
2018-02-21 23:00:00,55,52,False
2018-02-22 00:00:00,45,51,False
2018-02-22 01:00:00,41,51,False
2018-02-22 02:00:00,39,52,False
2018-02-22 03:00:00,37,47,False
2018-02-22 04:00:00,36,43,False
2018-02-22 05:00:00,36,37,False
2018-02-22 06:00:00,39,28,False
2018-02-22 07:00:00,46,24,False
2018-02-22 08:00:00,51,21,False
2018-02-22 09:00:00,57,19,False
2018-02-22 10:00:00,56,21,False
2018-02-22 11:00:00,56,23,False
2018-02-22 12:00:00,57,27,False
2018-02-22 13:00:00,54,30,False
2018-02-22 14:00:00,55,33,False
2018-02-22 15:00:00,56,34,False
2018-02-22 16:00:00,60,36,False
2018-02-22 17:00:00,63,36,False
2018-02-22 18:00:00,67,38,False
2018-02-22 19:00:00,75,38,False
2018-02-22 20:00:00,82,40,False
2018-02-22 21:00:00,81,42,False
2018-02-22 22:00:00,71,45,False
2018-02-22 23:00:00,57,49,False
2018-02-23 00:00:00,48,50,False
2018-02-23 01:00:00,43,50,False
2018-02-23 02:00:00,42,51,False
2018-02-23 03:00:00,39,49,False
2018-02-23 04:00:00,38,44,False
2018-02-23 05:00:00,40,37,False
2018-02-23 06:00:00,43,30,False
2018-02-23 07:00:00,50,24,False
2018-02-23 08:00:00,56,21,False
2018-02-23 09:00:00,57,20,False
2018-02-23 10:00:00,61,20,False
2018-02-23 11:00:00,60,24,False
2018-02-23 12:00:00,67,27,False
2018-02-23 13:00:00,61,30,False
2018-02-23 14:00:00,59,33,False
2018-02-23 15:00:00,59,34,False
2018-02-23 16:00:00,62,35,False
2018-02-23 17:00:00,63,36,False
2018-02-23 18:00:00,67,36,False
2018-02-23 19:00:00,77,38,False
2018-02-23 20:00:00,85,40,False
2018-02-23 21:00:00,86,42,False
2018-02-23 22:00:00,75,43,False
2018-02-23 23:00:00,63,44,False
2018-02-24 00:00:00,54,46,False
2018-02-24 01:00:00,47,47,False
2018-02-24 02:00:00,42,48,False
2018-02-24 03:00:00,41,46,False
2018-02-24 04:00:00,38,44,False
2018-02-24 05:00:00,38,38,False
2018-02-24 06:00:00,42,30,False
2018-02-24 07:00:00,54,27,False
2018-02-24 08:00:00,63,24,False
2018-02-24 09:00:00,68,21,False
2018-02-24 10:00:00,69,22,False
2018-02-24 11:00:00,69,21,False
2018-02-24 12:00:00,72,25,False
2018-02-24 13:00:00,70,29,False
2018-02-24 14:00:00,68,32,False
2018-02-24 15:00:00,71,34,False
2018-02-24 16:00:00,73,35,False
2018-02-24 17:00:00,76,37,False
2018-02-24 18:00:00,84,38,False
2018-02-24 19:00:00,83,38,False
2018-02-24 20:00:00,87,40,False
2018-02-24 21:00:00,85,42,False
2018-02-24 22:00:00,78,43,False
2018-02-24 23:00:00,69,44,False
2018-02-25 00:00:00,60,47,False
2018-02-25 01:00:00,51,47,False
2018-02-25 02:00:00,49,47,False
2018-02-25 03:00:00,41,46,False
2018-02-25 04:00:00,40,44,False
2018-02-25 05:00:00,37,37,False
2018-02-25 06:00:00,40,32,False
2018-02-25 07:00:00,45,28,False
2018-02-25 08:00:00,54,24,False
2018-02-25 09:00:00,59,22,False
2018-02-25 10:00:00,69,22,False
2018-02-25 11:00:00,74,21,False
2018-02-25 12:00:00,72,23,False
2018-02-25 13:00:00,68,27,False
2018-02-25 14:00:00,67,30,False
2018-02-25 15:00:00,72,35,False
2018-02-25 16:00:00,77,35,False
2018-02-25 17:00:00,80,36,False
2018-02-25 18:00:00,85,38,False
2018-02-25 19:00:00,92,38,False
2018-02-25 20:00:00,94,40,False
2018-02-25 21:00:00,100,43,False
2018-02-25 22:00:00,82,47,False
2018-02-25 23:00:00,62,49,False
2018-02-26 00:00:00,53,51,False
